id,name,bodyPart,target,equipment,secondaryMuscles,category,difficulty,instruction_count,gifUrl,source
2616,cable lateral pulldown with v-bar,back,lats,cable,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2616-4c9BhzB.gif,github
0178,cable lateral raise,shoulders,delts,cable,traps; triceps,shoulders,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0178-goJ6ezq.gif,github
0179,cable low fly,chest,pectorals,cable,deltoids; triceps,chest,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0179-FVmZVhk.gif,github
0180,cable low seated row,back,upper back,cable,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0180-hvV79Si.gif,github
1634,cable lying bicep curl,upper arms,biceps,cable,forearms,upper arms,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1634-otqIxU4.gif,github
0182,cable lying close-grip curl,upper arms,biceps,cable,forearms,upper arms,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0182-61GrD55.gif,github
0184,cable lying extension pullover (with rope attachment),back,lats,cable,triceps; shoulders,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0184-Q2Eu1Ax.gif,github
0185,cable lying fly,chest,pectorals,cable,deltoids; triceps,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0185-lJJ7Yq8.gif,github
0186,cable lying triceps extension v. 2,upper arms,triceps,cable,shoulders,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0186-uxJcFUU.gif,github
0188,cable middle fly,chest,pectorals,cable,deltoids; triceps,chest,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0188-xLYSdtg.gif,github
0189,cable one arm bent over row,back,upper back,cable,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0189-EIsE3u8.gif,github
0190,cable one arm curl,upper arms,biceps,cable,forearms,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0190-YTur5nR.gif,github
1262,cable one arm decline chest fly,chest,pectorals,cable,shoulders; triceps,chest,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1262-w4dLzSx.gif,github
1263,cable one arm fly on exercise ball,chest,pectorals,cable,deltoids; triceps,chest,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1263-hHy8tQG.gif,github
1264,cable one arm incline fly on exercise ball,chest,pectorals,cable,deltoids; triceps,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1264-P14Dz9D.gif,github
1265,cable one arm incline press,chest,pectorals,cable,deltoids; triceps,chest,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1265-GKEH6jj.gif,github
1266,cable one arm incline press on exercise ball,chest,pectorals,cable,shoulders; triceps,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1266-6t00BsF.gif,github
0191,cable one arm lateral bent-over,chest,pectorals,cable,deltoids; trapezius,chest,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0191-dB07vDu.gif,github
0192,cable one arm lateral raise,shoulders,delts,cable,traps; triceps,shoulders,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0192-wEulIzp.gif,github
1633,cable one arm preacher curl,upper arms,biceps,cable,forearms,upper arms,,9,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1633-eHBlPsa.gif,github
1267,cable one arm press on exercise ball,chest,pectorals,cable,shoulders; triceps,chest,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1267-MKIelrR.gif,github
3563,cable one arm pulldown,back,lats,cable,biceps; forearms,back,,9,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3563-U5INZY6.gif,github
1635,cable one arm reverse preacher curl,upper arms,biceps,cable,forearms,upper arms,,9,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1635-ZXnjcOQ.gif,github
0193,cable one arm straight back high row (kneeling),back,upper back,cable,biceps; shoulders,back,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0193-WrYPP2g.gif,github
1723,cable one arm tricep pushdown,upper arms,triceps,cable,forearms,upper arms,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1723-qRZ5S1N.gif,github
1636,cable overhead curl,upper arms,biceps,cable,forearms; shoulders,upper arms,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1636-wDUqY2u.gif,github
1637,cable overhead curl on exercise ball,upper arms,biceps,cable,forearms; shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1637-ioTf098.gif,github
0194,cable overhead triceps extension (rope attachment),upper arms,triceps,cable,shoulders,upper arms,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0194-2IxROQ1.gif,github
0195,cable preacher curl,upper arms,biceps,cable,forearms,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0195-P2lNrGL.gif,github
1268,cable press on exercise ball,chest,pectorals,cable,shoulders; triceps,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1268-vAwm6rK.gif,github
0196,cable pull through (with rope),upper legs,glutes,cable,hamstrings; lower back,upper legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0196-OM46QHm.gif,github
0198,cable pulldown,back,lats,cable,biceps; forearms,back,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0198-RVwzP10.gif,github
0197,cable pulldown (pro lat bar),back,lats,cable,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0197-qdRxqCj.gif,github
1638,cable pulldown bicep curl,upper arms,biceps,cable,forearms,upper arms,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1638-QTXKWPh.gif,github
0201,cable pushdown,upper arms,triceps,cable,forearms,upper arms,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0201-3ZflifB.gif,github
0199,cable pushdown (straight arm) v. 2,back,lats,cable,triceps; shoulders,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0199-PskORrA.gif,github
0200,cable pushdown (with rope attachment),upper arms,triceps,cable,forearms,upper arms,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0200-dU605di.gif,github
0202,cable rear delt row (stirrups),shoulders,delts,cable,trapezius; rhomboids; biceps,shoulders,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0202-yUdIGNs.gif,github
0203,cable rear delt row (with rope),shoulders,delts,cable,trapezius; rhomboids; biceps,shoulders,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0203-wqNPGCg.gif,github
0204,cable rear drive,upper arms,triceps,cable,shoulders; back,upper arms,,4,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0204-c3QQLPi.gif,github
0205,cable rear pulldown,back,lats,cable,biceps; rhomboids; rear deltoids,back,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0205-SpsOSXk.gif,github
0206,cable reverse curl,upper arms,biceps,cable,forearms,upper arms,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0206-eOG0r6v.gif,github
2406,cable reverse grip triceps pushdown (sz-bar) (with arm blaster),upper arms,triceps,cable,forearms,upper arms,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2406-ThKP69G.gif,github
1413,cable reverse one arm curl,upper arms,biceps,cable,forearms,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1413-gVlnLIJ.gif,github
0209,cable reverse preacher curl,upper arms,biceps,cable,forearms,upper arms,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0209-IwX5NqK.gif,github
0210,cable reverse wrist curl,lower arms,forearms,cable,forearms; wrists,lower arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0210-eYmsEPR.gif,github
0207,cable reverse-grip pushdown,upper arms,triceps,cable,forearms,upper arms,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0207-VjYliFZ.gif,github
0208,cable reverse-grip straight back seated high row,back,upper back,cable,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0208-PNtsX17.gif,github
1320,cable rope crossover seated row,back,upper back,cable,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1320-UFGF6gk.gif,github
1321,cable rope elevated seated row,back,upper back,cable,biceps; forearms,back,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1321-c8oybX6.gif,github
1322,cable rope extension incline bench row,back,upper back,cable,biceps; shoulders,back,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1322-MgKwAAo.gif,github
1639,cable rope hammer preacher curl,upper arms,biceps,cable,forearms,upper arms,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1639-PcPe0P5.gif,github
1724,cable rope high pulley overhead tricep extension,upper arms,triceps,cable,shoulders,upper arms,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1724-NN8nSNT.gif,github
1725,cable rope incline tricep extension,upper arms,triceps,cable,shoulders,upper arms,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1725-ZujAdR9.gif,github
1726,cable rope lying on floor tricep extension,upper arms,triceps,cable,shoulders,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1726-U3ffHlY.gif,github
1640,cable rope one arm hammer preacher curl,upper arms,biceps,cable,forearms,upper arms,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1640-4hATdoB.gif,github
1323,cable rope seated row,back,upper back,cable,biceps; forearms,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1323-SJqRxOt.gif,github
0211,cable russian twists (on stability ball),waist,abs,cable,obliques; lower back,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0211-d9Xaxq6.gif,github
2144,cable seated chest press,chest,pectorals,cable,shoulders; triceps,chest,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2144-nIR4Rwl.gif,github
1641,cable seated curl,upper arms,biceps,cable,forearms,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1641-8oYqOt9.gif,github
0213,cable seated high row (v-bar),back,lats,cable,biceps; rhomboids; rear deltoids,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0213-pwt0pnM.gif,github
0214,cable seated one arm alternate row,back,upper back,cable,biceps; forearms,back,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0214-vpp9Ku2.gif,github
1642,cable seated one arm concentration curl,upper arms,biceps,cable,forearms,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1642-rZ80Gbp.gif,github
1643,cable seated overhead curl,upper arms,biceps,cable,forearms; shoulders,upper arms,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1643-DpWMFP5.gif,github
0215,cable seated rear lateral raise,shoulders,delts,cable,traps; rhomboids,shoulders,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0215-x825CZm.gif,github
0861,cable seated row,back,upper back,cable,biceps; forearms,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0861-fUBheHs.gif,github
2399,cable seated twist,waist,abs,cable,obliques,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2399-UEjSrKI.gif,github
0218,cable seated wide-grip row,back,upper back,cable,biceps; forearms,back,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0218-qcY50ZD.gif,github
0219,cable shoulder press,shoulders,delts,cable,triceps; upper back,shoulders,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0219-PzQanLE.gif,github
0220,cable shrug,back,traps,cable,shoulders,back,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0220-Eg98Ft9.gif,github
0222,cable side bend,waist,abs,cable,obliques,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0222-wPypxFY.gif,github
1717,cable squat row (with rope attachment),back,lats,cable,biceps; rhomboids; rear deltoids,back,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1717-f7fnAIB.gif,github
1644,cable squatting curl,upper arms,biceps,cable,forearms,upper arms,,8,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1644-3XFdb1Z.gif,github
0224,cable standing back wrist curl,lower arms,forearms,cable,biceps; brachialis,lower arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0224-VhX2JdE.gif,github
1375,cable standing calf raise,lower legs,calves,cable,hamstrings; glutes,lower legs,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1375-yl2IYyy.gif,github
0225,cable standing cross-over high reverse fly,shoulders,delts,cable,trapezius; rhomboids; rear deltoids,shoulders,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0225-P5p0j8B.gif,github
0227,cable standing fly,chest,pectorals,cable,deltoids; triceps,chest,,9,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0227-Pr9Rhf4.gif,github
0228,cable standing hip extension,upper legs,glutes,cable,hamstrings; quadriceps,upper legs,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0228-Kpajagk.gif,github
0229,cable standing inner curl,upper arms,biceps,cable,forearms,upper arms,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0229-YwnI4ja.gif,github
0230,cable standing lift,waist,abs,cable,obliques; lower back,waist,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0230-qFpAkpP.gif,github
0231,cable standing one arm triceps extension,upper arms,triceps,cable,shoulders,upper arms,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0231-sYCcnon.gif,github
1376,cable standing one leg calf raise,lower legs,calves,cable,ankles; feet,lower legs,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1376-fgc9Xdl.gif,github
0232,cable standing pulldown (with rope),upper arms,biceps,cable,forearms; shoulders,upper arms,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0232-CvPn9WV.gif,github
0233,cable standing rear delt row (with rope),shoulders,delts,cable,trapezius; rhomboids; biceps,shoulders,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0233-ZfyAGhK.gif,github
1727,cable standing reverse grip one arm overhead tricep extension,upper arms,triceps,cable,shoulders,upper arms,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1727-i11JWU7.gif,github
0234,cable standing row (v-bar),back,upper back,cable,biceps; shoulders,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0234-4f8RXP8.gif,github
0236,cable standing twist row (v-bar),back,upper back,cable,biceps; shoulders,back,,10,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0236-JOZhu2h.gif,github
1269,cable standing up straight crossovers,chest,pectorals,cable,deltoids; triceps,chest,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1269-UKWTJWR.gif,github
0238,cable straight arm pulldown,back,lats,cable,shoulders; biceps,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0238-x69MAlq.gif,github
0237,cable straight arm pulldown (with rope),back,lats,cable,biceps; forearms,back,,7,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0237-DT14T9T.gif,github
0239,cable straight back seated row,back,upper back,cable,biceps; forearms; shoulders,back,,6,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0239-Tq6gbK6.gif,github
0240,cable supine reverse fly,shoulders,delts,cable,trapezius; rhomboids,shoulders,,5,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0240-PQcUlDi.gif,github
